offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,room_type,price,available
647b33716d07a51c408a7da4,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,16/02/2023,26/02/2023,3,1,2,1,allInclusive,apartment,9375,true
647b33716d07a51c408a7da5,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,01/11/2023,08/11/2023,1,2,0,2,allInclusive,medium,3937.5,true
647b33716d07a51c408a7da6,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,24/05/2023,07/06/2023,2,0,0,0,breakfastAndDinner,large,4620,true
647b33716d07a51c408a7da7,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,03/12/2023,10/12/2023,3,1,0,1,breakfastAndDinner,small,4620,true
647b33726d07a51c408a7da8,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,23/02/2023,05/03/2023,2,2,1,2,allInclusive,small,8437.5,true
647b33726d07a51c408a7da9,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,06/10/2023,13/10/2023,1,0,0,2,breakfastAndDinner,small,2887.5,true
647b33726d07a51c408a7daa,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,08/10/2023,22/10/2023,1,0,1,2,onlyBreakfast,small,4725,true
647b33726d07a51c408a7dab,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,21/03/2023,31/03/2023,3,1,0,1,breakfastAndDinner,small,6600,true
647b33726d07a51c408a7dac,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,07/01/2023,21/01/2023,4,2,0,1,allInclusive,small,13781.25,true
647b33736d07a51c408a7dad,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,06/08/2023,16/08/2023,4,1,0,0,breakfastAndDinner,large,7012.5,true
647b33736d07a51c408a7dae,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,24/07/2023,07/08/2023,2,1,0,0,allInclusive,studio,5906.25,true
647b33736d07a51c408a7daf,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,10/12/2023,17/12/2023,1,0,2,0,breakfastAndDinner,medium,2310,true
647b33736d07a51c408a7db0,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,21/12/2023,04/01/2024,2,0,0,0,allInclusive,large,5250,true
647b33746d07a51c408a7db1,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,29/11/2023,13/12/2023,1,2,0,1,allInclusive,small,5906.25,true
647b33746d07a51c408a7db2,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,06/04/2023,16/04/2023,2,1,1,1,breakfastAndDinner,medium,5775,true
647b33746d07a51c408a7db3,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,20/08/2023,03/09/2023,1,1,0,0,breakfastAndDinner,studio,2887.5,true
647b33756d07a51c408a7db4,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,24/03/2023,03/04/2023,3,1,0,0,onlyBreakfast,medium,4875,true
647b33756d07a51c408a7db5,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,06/01/2023,20/01/2023,1,1,2,2,breakfastAndDinner,small,8662.5,true
647b33756d07a51c408a7db6,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,12/05/2023,26/05/2023,1,2,1,1,breakfastAndDinner,small,6352.5,true
647b33756d07a51c408a7db7,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,02/04/2023,12/04/2023,4,0,2,1,breakfastAndDinner,studio,9487.5,true
647b33766d07a51c408a7db8,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,01/06/2023,15/06/2023,2,1,0,2,onlyBreakfast,apartment,7875,true
647b33766d07a51c408a7db9,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,21/01/2023,28/01/2023,1,2,1,0,breakfastAndDinner,large,2310,true
647b33766d07a51c408a7dba,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,25/10/2023,04/11/2023,4,2,1,0,allInclusive,large,4687.5,true
647b33766d07a51c408a7dbb,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,29/10/2023,08/11/2023,4,1,0,1,breakfastAndDinner,large,8250,true
647b33766d07a51c408a7dbc,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,03/02/2023,17/02/2023,2,0,0,0,onlyBreakfast,medium,4200,true
647b33776d07a51c408a7dbd,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,24/01/2023,07/02/2023,2,0,1,0,onlyBreakfast,medium,5250,true
647b33776d07a51c408a7dbe,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,10/09/2023,24/09/2023,4,0,1,2,breakfastAndDinner,apartment,13860,true
647b33776d07a51c408a7dbf,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,13/10/2023,20/10/2023,2,1,1,2,breakfastAndDinner,medium,4908.75,true
647b33786d07a51c408a7dc0,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,09/11/2023,19/11/2023,3,1,0,0,breakfastAndDinner,apartment,5362.5,true
647b33786d07a51c408a7dc1,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,01/02/2023,15/02/2023,2,0,2,0,breakfastAndDinner,apartment,5197.5,true
647b33786d07a51c408a7dc2,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,28/04/2023,05/05/2023,4,1,1,0,breakfastAndDinner,small,5486.25,true
647b33786d07a51c408a7dc3,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,05/03/2023,19/03/2023,2,1,0,0,allInclusive,small,5906.25,true
647b33796d07a51c408a7dc4,MILOS APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24169/grecja-kreta-milos-apartments-basen.jpg,2,Grecja,Kreta,24/03/2023,07/04/2023,1,1,0,0,onlyBreakfast,medium,2625,true
647b33796d07a51c408a7dc5,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,09/02/2023,16/02/2023,2,0,1,2,breakfastAndDinner,large,9240,true
647b33796d07a51c408a7dc6,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,29/09/2023,06/10/2023,4,1,2,0,allInclusive,small,13781.25,true
647b33796d07a51c408a7dc7,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,23/07/2023,06/08/2023,1,2,1,1,breakfastAndDinner,small,12705,true
647b337a6d07a51c408a7dc8,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,29/01/2023,05/02/2023,3,1,1,1,allInclusive,medium,11812.5,true
647b337a6d07a51c408a7dc9,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,12/09/2023,22/09/2023,2,0,2,1,breakfastAndDinner,small,12375,true
647b337a6d07a51c408a7dca,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,08/09/2023,22/09/2023,2,2,1,0,allInclusive,large,15750,true
647b337a6d07a51c408a7dcb,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,12/03/2023,26/03/2023,3,0,2,2,allInclusive,apartment,28875,true
647b337b6d07a51c408a7dcc,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,14/02/2023,21/02/2023,4,0,2,1,breakfastAndDinner,apartment,13282.5,true
647b337b6d07a51c408a7dcd,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,14/11/2023,24/11/2023,2,1,0,0,breakfastAndDinner,small,7425,true
647b337b6d07a51c408a7dce,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,26/02/2023,12/03/2023,1,2,0,0,breakfastAndDinner,small,6930,true
647b337b6d07a51c408a7dcf,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,17/11/2023,27/11/2023,3,1,0,1,breakfastAndDinner,small,13200,true
647b337c6d07a51c408a7dd0,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,11/09/2023,18/09/2023,2,1,2,0,allInclusive,medium,8531.25,true
647b337c6d07a51c408a7dd1,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,03/11/2023,10/11/2023,1,1,1,1,allInclusive,apartment,6562.5,true
647b337c6d07a51c408a7dd2,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/03/2023,14/03/2023,2,2,2,1,breakfastAndDinner,large,14025,true
647b337c6d07a51c408a7dd3,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,30/03/2023,09/04/2023,2,1,0,2,onlyBreakfast,large,11250,true
647b337d6d07a51c408a7dd4,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,01/01/2023,08/01/2023,4,2,1,2,allInclusive,medium,17062.5,true
647b337d6d07a51c408a7dd5,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,25/12/2023,08/01/2024,2,1,1,2,allInclusive,medium,22312.5,true
647b337d6d07a51c408a7dd6,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,27/04/2023,11/05/2023,3,1,2,2,onlyBreakfast,small,24150,true
647b337d6d07a51c408a7dd7,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,20/06/2023,27/06/2023,2,1,2,2,breakfastAndDinner,apartment,10972.5,true
647b337d6d07a51c408a7dd8,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,31/03/2023,14/04/2023,2,1,0,0,breakfastAndDinner,apartment,10395,true
647b337e6d07a51c408a7dd9,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,01/08/2023,08/08/2023,1,0,1,0,allInclusive,medium,3937.5,true
647b337e6d07a51c408a7dda,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,26/02/2023,08/03/2023,2,0,0,0,onlyBreakfast,apartment,6000,true
647b337e6d07a51c408a7ddb,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,30/06/2023,10/07/2023,4,2,2,1,onlyBreakfast,apartment,18750,true
647b337f6d07a51c408a7ddc,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,02/09/2023,12/09/2023,3,0,1,1,breakfastAndDinner,apartment,14025,true
647b337f6d07a51c408a7ddd,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,11/06/2023,25/06/2023,4,1,1,0,onlyBreakfast,medium,19950,true
647b337f6d07a51c408a7dde,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,28/11/2023,12/12/2023,3,1,2,0,breakfastAndDinner,studio,19635,true
647b337f6d07a51c408a7ddf,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,15/10/2023,22/10/2023,4,0,2,2,allInclusive,small,17062.5,true
647b33806d07a51c408a7de0,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,12/11/2023,19/11/2023,3,2,0,0,onlyBreakfast,medium,7350,true
647b33806d07a51c408a7de1,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,10/06/2023,17/06/2023,3,2,0,1,breakfastAndDinner,studio,9817.5,true
647b33806d07a51c408a7de2,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/09/2023,14/09/2023,1,1,1,2,breakfastAndDinner,apartment,10725,true
647b33806d07a51c408a7de3,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/06/2023,14/06/2023,3,2,0,2,allInclusive,studio,18750,true
647b33816d07a51c408a7de4,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,21/10/2023,04/11/2023,3,1,0,1,breakfastAndDinner,apartment,18480,true
647b33816d07a51c408a7de5,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,18/12/2023,25/12/2023,3,1,1,0,onlyBreakfast,studio,7875,true
647b33816d07a51c408a7de6,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,11/10/2023,21/10/2023,1,2,2,1,onlyBreakfast,apartment,9750,true
647b33826d07a51c408a7de7,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,21/06/2023,28/06/2023,4,2,0,1,allInclusive,apartment,13781.25,true
647b33826d07a51c408a7de8,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,31/07/2023,10/08/2023,4,2,1,0,breakfastAndDinner,small,16500,true
647b33826d07a51c408a7de9,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,14/09/2023,24/09/2023,3,2,1,2,onlyBreakfast,medium,16500,true
647b33826d07a51c408a7dea,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,26/01/2023,05/02/2023,2,2,1,0,breakfastAndDinner,small,4950,true
647b33836d07a51c408a7deb,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,01/12/2023,08/12/2023,3,2,0,1,breakfastAndDinner,apartment,9817.5,true
647b33836d07a51c408a7dec,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,06/06/2023,16/06/2023,3,2,2,0,allInclusive,large,16875,true
647b33836d07a51c408a7ded,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,22/10/2023,01/11/2023,4,0,0,0,onlyBreakfast,large,12000,true
647b33836d07a51c408a7dee,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,18/08/2023,01/09/2023,2,0,1,0,breakfastAndDinner,medium,11550,true
647b33846d07a51c408a7def,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,27/09/2023,07/10/2023,2,2,0,2,breakfastAndDinner,large,13200,true
647b33846d07a51c408a7df0,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,07/09/2023,21/09/2023,3,1,1,1,onlyBreakfast,apartment,18900,true
647b33846d07a51c408a7df1,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,16/05/2023,26/05/2023,4,1,1,0,allInclusive,studio,17812.5,true
647b33846d07a51c408a7df2,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/11/2023,11/11/2023,2,1,1,1,breakfastAndDinner,small,8085,true
647b33856d07a51c408a7df3,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/08/2023,14/08/2023,3,0,1,1,allInclusive,large,15937.5,true
647b33856d07a51c408a7df4,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,29/10/2023,12/11/2023,3,1,2,1,onlyBreakfast,medium,21000,true
647b33856d07a51c408a7df5,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,05/10/2023,12/10/2023,1,2,2,1,allInclusive,small,8531.25,true
647b33856d07a51c408a7df6,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,17/08/2023,24/08/2023,2,0,2,1,breakfastAndDinner,medium,8662.5,true
647b33856d07a51c408a7df7,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,16/02/2023,26/02/2023,1,2,1,0,breakfastAndDinner,medium,6600,true
647b33866d07a51c408a7df8,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,21/02/2023,03/03/2023,4,1,1,1,breakfastAndDinner,studio,18150,true
647b33866d07a51c408a7df9,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,28/04/2023,12/05/2023,2,1,1,2,onlyBreakfast,medium,17850,true
647b33866d07a51c408a7dfa,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,15/02/2023,22/02/2023,2,0,1,0,breakfastAndDinner,large,5775,true
647b33866d07a51c408a7dfb,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,08/07/2023,18/07/2023,4,0,1,0,breakfastAndDinner,large,14850,true
647b33876d07a51c408a7dfc,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,05/10/2023,12/10/2023,2,1,2,2,onlyBreakfast,apartment,9975,true
647b33876d07a51c408a7dfd,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,07/01/2023,21/01/2023,1,0,0,0,onlyBreakfast,large,4200,true
647b33876d07a51c408a7dfe,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,09/04/2023,23/04/2023,3,1,0,1,allInclusive,medium,21000,true
647b33876d07a51c408a7dff,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,12/03/2023,19/03/2023,4,2,0,0,onlyBreakfast,medium,9450,true
647b33886d07a51c408a7e00,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,27/08/2023,10/09/2023,2,1,0,0,onlyBreakfast,studio,9450,true
647b33886d07a51c408a7e01,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,11/09/2023,18/09/2023,4,2,1,2,onlyBreakfast,studio,13650,true
647b33886d07a51c408a7e02,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,28/05/2023,07/06/2023,4,2,1,1,allInclusive,apartment,21562.5,true
647b33886d07a51c408a7e03,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,09/07/2023,23/07/2023,4,0,0,2,breakfastAndDinner,large,25410,true
647b33896d07a51c408a7e04,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,31/03/2023,10/04/2023,2,0,0,2,allInclusive,large,13125,true
647b33896d07a51c408a7e05,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,15/07/2023,22/07/2023,1,2,0,0,allInclusive,large,3937.5,true
647b33896d07a51c408a7e06,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,23/10/2023,02/11/2023,2,1,0,2,onlyBreakfast,small,11250,true
647b33896d07a51c408a7e07,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,06/12/2023,13/12/2023,4,2,2,2,allInclusive,medium,18375,true
647b338a6d07a51c408a7e08,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,01/04/2023,15/04/2023,3,1,0,0,onlyBreakfast,studio,13650,true
647b338a6d07a51c408a7e09,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,17/04/2023,01/05/2023,4,0,1,1,onlyBreakfast,medium,22050,true
647b338a6d07a51c408a7e0a,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,15/04/2023,22/04/2023,2,2,0,2,onlyBreakfast,studio,8400,true
647b338a6d07a51c408a7e0b,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,07/11/2023,17/11/2023,4,2,1,0,breakfastAndDinner,studio,16500,true
647b338b6d07a51c408a7e0c,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,04/05/2023,11/05/2023,4,1,1,1,onlyBreakfast,apartment,11550,true
647b338b6d07a51c408a7e0d,GOVINO BAY CORFU,https://www.coraltravel.pl/hotels_min/43/12291/18743/grecja-korfu-govino-bay-corfu-basen11.jpg,3,Grecja,Korfu,30/10/2023,06/11/2023,4,1,2,0,breakfastAndDinner,large,12127.5,true
